head_id,relation_id,tail_id
12666,44,43357
12666,44,40922
12666,44,41437
12666,44,32054
12664,44,32856
12664,44,43268
12664,44,27984
12664,44,29745
12654,44,30267
12664,44,27939
12665,44,32708
12665,44,45078
12665,44,44777
12665,44,43964
12665,44,37692
12665,44,28792
12665,44,45004
12665,44,35104
12665,44,44489
12665,44,29681
12664,44,40230
12664,44,41729
12631,44,41840
12634,44,31025
12634,44,44050
12634,44,42583
12634,44,35602
12631,44,29029
12631,44,43445
12631,44,29181
12631,44,42337
12631,44,38563
12631,44,41008
12631,44,27562
12631,44,30146
12631,44,43305
12631,44,27172
12634,44,41650
12631,44,32792
12631,44,32673
12631,44,30267
12632,44,36789
12633,44,43293
12631,44,33458
12631,44,33469
12631,44,30983
12631,44,40190
12631,44,44861
12631,44,31784
12631,44,32636
12631,44,39910
12631,44,38634
12634,44,41390
12637,44,37496
12637,44,43195
12634,44,33420
12634,44,41857
12634,44,43540
12634,44,42317
12634,44,31628
12634,44,33567
12634,44,44350
12634,44,38012
12634,44,43357
12634,44,43501
12634,44,43117
12634,44,32383
12631,44,40659
12634,44,31432
12634,44,27490
12634,44,40876
12633,44,32054
12633,44,41569
12634,44,41602
12634,44,40857
12634,44,43713
12634,44,33883
12634,44,31474
12634,44,43563
12634,44,36610
12634,44,43149
12634,44,37429
12631,44,35722
12631,44,45068
12631,44,34315
12631,44,29061
12631,44,44036
12631,44,37419
12631,44,41467
12631,44,40900
12631,44,36789
12631,44,28657
12631,44,28690
12631,44,28786
12631,44,45267
12631,44,43758
12631,44,33549
12631,44,37313
12631,44,43189
12631,44,40949
12631,44,27681
12631,44,42881
12631,44,37334
12631,44,31118
12631,44,32202
12631,44,43825
12631,44,40488
12631,44,32269
12631,44,39293
12631,44,42363
12631,44,45068
12631,44,45541
12631,44,30497
12631,44,40010
12631,44,43217
12631,44,30339
12631,44,35475
12631,44,36358
12631,44,37498
12631,44,39969
12631,44,28704
12631,44,28520
12631,44,45735
12631,44,29605
12631,44,35030
12631,44,41531
12631,44,41467
12636,44,44252
12631,44,40922
12631,44,36788
12631,44,32956
12631,44,40500
12631,44,42945
12631,44,33411
12631,44,28938
12631,44,32673
12631,44,35717
12631,44,35764
12631,44,38041
12631,44,41156
12631,44,45941
12649,44,45541
12649,44,27176
12649,44,44777
12649,44,29181
12649,44,28704
12649,44,34826
12649,44,44036
12649,44,31076
12649,44,31628
12649,44,42363
12649,44,30226
12649,44,40488
12648,44,34343
12649,44,45183
12649,44,33397
12649,44,35420
12649,44,31425
12649,44,45068
12649,44,38034
12649,44,33567
12649,44,29925
12649,44,41364
12649,44,44350
12649,44,45068
12649,44,36916
12649,44,34315
12649,44,40870
12649,44,32636
12648,44,37346
12648,44,29961
12649,44,33071
12654,44,44861
12654,44,42444
12654,44,35602
12654,44,43701
12654,44,33069
12654,44,38563
12654,44,43217
12654,44,45987
12649,44,40816
12649,44,37559
12649,44,32170
12649,44,39424
12649,44,41607
12649,44,40214
12648,44,27186
12650,44,38090
12650,44,38316
12650,44,31538
12650,44,33927
12650,44,38090
12650,44,27946
12651,44,28283
12652,44,43111
12653,44,33444
12649,44,43701
12649,44,40488
12649,44,33883
12649,44,38340
12644,44,32879
12637,44,35754
12637,44,37496
12637,44,29143
12637,44,39681
12637,44,34011
12638,44,31242
12639,44,44685
12640,44,41249
12640,44,45685
12641,44,28359
12641,44,32377
12642,44,35054
12642,44,40463
12643,44,44059
12648,44,27131
12644,44,43117
12634,44,44295
12634,44,32675
12634,44,41145
12634,44,38127
12634,44,32233
12634,44,43555
12634,44,43667
12634,44,34826
12634,44,29209
12634,44,44033
12634,44,29676
12634,44,29062
12635,44,44252
12644,44,42444
12648,44,30816
12648,44,45922
12648,44,37429
12648,44,31227
12648,44,38316
12648,44,33953
12648,44,33857
12648,44,35458
12648,44,39430
12648,44,36759
12648,44,31206
12648,44,28673
12648,44,27421
12644,44,45735
12673,44,39553
12645,44,28670
12646,44,31356
12646,44,42082
12646,44,33984
12647,44,32009
12647,44,33858
12647,44,46040
12647,44,44467
12647,44,44464
12647,44,41547
12647,44,43874
12648,44,40117
12648,44,27421
12700,44,45115
12702,44,32717
12702,44,27163
12702,44,36487
12702,44,29389
12702,44,31817
12703,44,31304
12704,44,34345
12705,44,28809
12706,44,40389
12706,44,41401
12706,44,32853
12706,44,31633
12700,44,30099
12700,44,36621
12702,44,39758
12700,44,32729
12700,44,28642
12700,44,31219
12700,44,33217
12700,44,41383
12700,44,39553
12700,44,33878
12700,44,43373
12700,44,45734
12700,44,40889
12700,44,33217
12700,44,43984
12701,44,31344
12694,44,32729
12706,44,28032
12708,44,33005
12708,44,36891
12708,44,35065
12708,44,46142
12708,44,31534
12708,44,44434
12708,44,45239
12708,44,41521
12708,44,33863
12708,44,41982
12706,44,27507
12706,44,39869
12706,44,44434
12706,44,42461
12694,44,44191
12707,44,39912
12708,44,31387
12708,44,44468
12708,44,33565
12708,44,42104
12708,44,45601
12708,44,43630
12708,44,35899
12708,44,37630
12708,44,31446
12708,44,44559
12701,44,28999
12701,44,44885
12701,44,39760
12691,44,27163
12694,44,36889
12690,44,43753
12690,44,33988
12690,44,32007
12690,44,37602
12690,44,37503
12690,44,42770
12690,44,44509
12690,44,41311
12690,44,31483
12690,44,40589
12690,44,41680
12690,44,31219
12691,44,43125
12694,44,33106
12691,44,42691
12691,44,30489
12690,44,31908
12690,44,30840
12690,44,39970
12690,44,33656
12690,44,35553
12690,44,43456
12690,44,44155
12690,44,43051
12690,44,44744
12690,44,33988
12690,44,31860
12690,44,27305
12691,44,32717
12694,44,35662
12694,44,33217
12694,44,34498
12694,44,38555
12694,44,34823
12694,44,40354
12694,44,44493
12695,44,42523
12696,44,41541
12697,44,38886
12698,44,37366
12699,44,30328
12700,44,41311
12700,44,44054
12708,44,40038
12691,44,29389
12692,44,29888
12693,44,38621
12694,44,39303
12694,44,35681
12694,44,32628
12694,44,33217
12694,44,39669
12694,44,32716
12694,44,28277
12694,44,40589
12694,44,40063
12694,44,39965
12708,44,32657
12708,44,40491
12708,44,37318
12708,44,36865
12708,44,27457
12708,44,42461
12708,44,29178
12708,44,33950
12708,44,41982
12708,44,33950
12708,44,28413
12708,44,32853
12708,44,32047
12708,44,31185
12708,44,39869
12708,44,40132
12708,44,33894
12708,44,38359
12708,44,43326
12708,44,28032
12708,44,38668
12708,44,27432
12708,44,32013
12708,44,27357
12708,44,37373
12708,44,41584
12708,44,45294
12708,44,42595
12708,44,28970
12708,44,35726
12710,44,41836
12708,44,44786
12708,44,28970
12708,44,37479
12708,44,37611
12709,44,43848
12709,44,33437
12710,44,43800
12710,44,45044
12710,44,40852
12710,44,37892
12710,44,40140
12710,44,37892
12710,44,32093
12710,44,33217
12708,44,43317
12710,44,44155
12708,44,30769
12708,44,42352
12708,44,40806
12708,44,44468
12708,44,44560
12708,44,44474
12708,44,42309
12708,44,32188
12708,44,36874
12708,44,32663
12708,44,27507
12708,44,42407
12708,44,33432
12708,44,32243
12708,44,38494
12708,44,28332
12708,44,31714
12708,44,39524
12708,44,30275
12708,44,29049
12708,44,30165
12708,44,28740
12708,44,41458
12708,44,34345
12708,44,29032
12708,44,30377
12708,44,28526
12708,44,38281
12708,44,41313
12708,44,38336
12708,44,41642
12708,44,42538
12708,44,42867
12708,44,36249
12708,44,41144
12708,44,40345
12708,44,45190
12708,44,36651
12708,44,36465
12708,44,36735
12708,44,41506
12708,44,33292
12708,44,30859
12708,44,42318
12708,44,33627
12708,44,34926
12708,44,45664
12708,44,34722
12708,44,27948
12708,44,43496
12708,44,30699
12708,44,41255
12708,44,38373
12708,44,31633
12708,44,43655
12708,44,42036
12708,44,41495
12690,44,40051
12708,44,28947
12708,44,29420
12708,44,37412
12708,44,40885
12708,44,30057
12708,44,42814
12708,44,31626
12708,44,44347
12708,44,33786
12708,44,41254
12708,44,44470
12708,44,37458
12708,44,36876
12673,44,42502
12673,44,44493
12673,44,40354
12673,44,40051
12673,44,39881
12673,44,41408
12673,44,45238
12673,44,41902
12673,44,44155
12673,44,33689
12673,44,40444
12673,44,41105
12673,44,33983
12673,44,41836
12673,44,39970
12673,44,41388
12673,44,46149
12673,44,32153
12673,44,43719
12673,44,42671
12673,44,36797
12673,44,35681
12673,44,36795
12673,44,36798
12673,44,42174
12673,44,43051
12673,44,43800
12673,44,28660
12673,44,45166
12673,44,35318
12673,44,39344
12673,44,33866
12673,44,28642
12673,44,44953
12673,44,27173
12673,44,42463
12673,44,28986
12673,44,43189
12673,44,40105
12673,44,39858
12673,44,34823
12673,44,28693
12673,44,33866
12674,44,30481
12673,44,33896
12673,44,40017
12673,44,39235
12673,44,30894
12673,44,31819
12673,44,44215
12673,44,40842
12673,44,39669
12673,44,40394
12673,44,29521
12673,44,35699
12673,44,31483
12673,44,29528
12673,44,28776
12673,44,41311
12673,44,40063
12673,44,41342
12673,44,40889
12673,44,35662
12673,44,28524
12673,44,43687
12673,44,40778
12673,44,45081
12673,44,35337
12673,44,33106
12673,44,43373
12673,44,45734
12673,44,34807
12673,44,27899
12673,44,30099
12673,44,44293
12673,44,36810
12673,44,39965
12673,44,44509
12673,44,38270
12673,44,37503
12673,44,32007
12673,44,43984
12673,44,30477
12673,44,40589
12673,44,41270
12673,44,45166
12673,44,35318
12673,44,33878
12673,44,27883
12673,44,45081
12673,44,29329
12673,44,30840
12673,44,36889
12673,44,38433
12673,44,30712
12673,44,36055
12673,44,30457
12673,44,33648
12673,44,33217
12673,44,35663
12673,44,40852
12673,44,44264
12673,44,30752
12673,44,42974
12673,44,40136
12673,44,41194
12673,44,32672
12673,44,29129
12673,44,32716
12673,44,36166
12673,44,31930
12673,44,33217
12673,44,36055
12673,44,41352
12673,44,38564
12673,44,44054
12673,44,38353
12673,44,45081
12673,44,27511
12681,44,42110
12689,44,43125
12689,44,43134
12689,44,32717
12689,44,43086
12689,44,29389
12689,44,42523
12678,44,37231
12678,44,31026
12678,44,32378
12678,44,36539
12678,44,39436
12679,44,33656
12680,44,28148
12681,44,42468
12689,44,30489
12682,44,33090
12683,44,30477
12683,44,42174
12683,44,33217
12683,44,33217
12684,44,45122
12685,44,42869
12675,44,43561
12675,44,41383
12675,44,43348
12675,44,32741
12675,44,41633
12675,44,42871
12675,44,43440
12690,44,32061
12690,44,43476
12690,44,38755
12690,44,33878
12689,44,33461
12689,44,36159
12689,44,33392
12689,44,33537
12689,44,30836
12689,44,42986
12689,44,33537
12689,44,33636
12689,44,38684
12690,44,43753
12690,44,42468
12675,44,42123
12690,44,27638
12690,44,41383
12690,44,32766
12690,44,40017
12686,44,35076
12687,44,33090
12687,44,35054
12688,44,37042
12688,44,41053
12688,44,44463
12688,44,34722
12688,44,45934
12688,44,32657
12674,44,43815
12675,44,32226
12675,44,32729
12675,44,41731
12675,44,36621
12675,44,41376
12675,44,41680
12675,44,28556
12675,44,28277
12675,44,35805
12675,44,40140
12675,44,45988
12674,44,36886
12674,44,42812
12674,44,31908
12675,44,43905
12674,44,32004
12674,44,37616
12674,44,29601
12674,44,28255
12675,44,41892
12675,44,33988
12675,44,39303
12675,44,32000
12675,44,37892
12675,44,32000
12675,44,45115
12675,44,38555
12673,44,28776
12673,44,27439
12675,44,42217
12675,44,29105
12675,44,46010
12675,44,43753
12675,44,32061
12675,44,43561
12675,44,31267
12676,44,35610
12677,44,35610
12675,44,42573
12675,44,37602
12675,44,37459
12675,44,28760
12675,44,45090
12675,44,32628
25820,44,39287
12675,44,33769
12675,44,43753
12675,44,30474
12675,44,42638
12675,44,33815
12675,44,44834
12675,44,45044
12675,44,33988
12675,44,42770
12675,44,30689
12675,44,43476
12675,44,45767
12675,44,37892
17218,44,31039
17208,44,31013
17208,44,45423
17208,44,43536
17209,44,45424
17210,44,37216
17211,44,40742
17212,44,41861
17213,44,41164
17214,44,27884
17215,44,29044
17215,44,29044
17216,44,38411
17216,44,33805
17217,44,40801
17208,44,36719
17219,44,35514
17220,44,45951
17220,44,38162
17221,44,45967
17222,44,28831
17222,44,28831
17223,44,31047
17224,44,29346
17225,44,30770
17226,44,40974
17227,44,39869
17228,44,35223
17229,44,31599
17230,44,31599
17202,44,32735
17196,44,38328
17197,44,42373
17197,44,38328
17197,44,42452
17197,44,31793
17198,44,31830
17199,44,41147
17200,44,45496
17201,44,27851
17202,44,45910
17202,44,38617
17202,44,40961
17202,44,32892
17202,44,45646
17231,44,29099
17202,44,42732
17202,44,36748
17202,44,46014
17202,44,37182
17202,44,43951
17202,44,40080
17202,44,36774
17203,44,31011
17203,44,43951
17204,44,27247
17205,44,37603
17205,44,31655
17206,44,33745
17207,44,29859
17248,44,44856
17241,44,39918
17241,44,39918
17241,44,43770
17242,44,27186
17243,44,45167
17244,44,31086
17245,44,41204
17245,44,37533
17245,44,37640
17245,44,41631
17246,44,30920
17247,44,37932
17248,44,43470
17248,44,43470
17241,44,39154
17249,44,33538
17250,44,42282
17250,44,40344
17250,44,39140
17251,44,28519
17252,44,36163
17253,44,37607
17254,44,39169
17255,44,34763
17256,44,28835
17256,44,42607
17256,44,36678
17256,44,44486
17256,44,34727
17236,44,45871
17232,44,42176
17233,44,42548
17234,44,30060
17235,44,28540
17236,44,37763
17236,44,44404
17236,44,41256
17236,44,32718
17236,44,39595
17236,44,30705
17236,44,30234
17236,44,38731
17236,44,42186
17236,44,43631
17195,44,43340
17237,44,42638
17238,44,42491
17239,44,31052
17240,44,33347
17240,44,28149
17240,44,32759
17240,44,42200
17240,44,38382
17240,44,31907
17240,44,31860
17241,44,28834
17241,44,28616
17241,44,28425
17161,44,30934
17156,44,30913
17156,44,39919
17156,44,30731
17156,44,30718
17156,44,30736
17156,44,33015
17156,44,43298
17156,44,31981
17156,44,28788
17157,44,27676
17158,44,37542
17158,44,40769
17159,44,33070
17160,44,35910
17156,44,30339
17161,44,30935
17161,44,30499
17161,44,30756
17162,44,27664
17162,44,29736
17162,44,42214
17162,44,40741
17162,44,42369
17162,44,31357
17162,44,36900
17162,44,28929
17162,44,42369
17162,44,42153
17162,44,27664
17147,44,43238
17136,44,29044
17136,44,29044
17137,44,34297
17138,44,37941
17138,44,36484
17139,44,30035
17140,44,30868
17141,44,35076
17141,44,38171
17142,44,38171
17143,44,38171
17144,44,35076
17145,44,43239
17146,44,37358
17162,44,43600
17147,44,35562
17148,44,31822
17149,44,41602
17150,44,27589
17151,44,34349
17151,44,36743
17151,44,40717
17152,44,38314
17153,44,33334
17154,44,31606
17154,44,37078
17154,44,40506
17155,44,35031
17156,44,39919
17185,44,37009
17178,44,32905
17179,44,34352
17180,44,30984
17181,44,32990
17182,44,39593
17182,44,39593
17183,44,30499
17183,44,36608
17183,44,36940
17184,44,38949
17185,44,32005
17185,44,43088
17185,44,33754
17185,44,40612
17177,44,38407
17186,44,40980
17186,44,41893
17187,44,37335
17188,44,36469
17189,44,27250
17190,44,44946
17190,44,28962
17191,44,28106
17191,44,42336
17191,44,45382
17191,44,41186
17192,44,39875
17193,44,31945
17194,44,39875
17169,44,28138
17163,44,30941
17164,44,40373
17165,44,28288
17166,44,30945
17167,44,30961
17167,44,33970
17167,44,45096
17167,44,36880
17167,44,42723
17167,44,40925
17167,44,46153
17167,44,41316
17167,44,34710
17168,44,30962
17256,44,41142
17170,44,42117
17171,44,45902
17171,44,45670
17172,44,32188
17173,44,45902
17173,44,45670
17174,44,39235
17175,44,27704
17175,44,29964
17176,44,39889
17176,44,32111
17176,44,30979
17176,44,40824
17259,44,34450
17259,44,27317
17259,44,45404
17259,44,37182
17259,44,29058
17259,44,43971
17259,44,45354
17259,44,46106
17259,44,44852
17259,44,43083
17259,44,28968
17259,44,41078
17259,44,41070
17259,44,43789
17259,44,43641
17259,44,39803
17259,44,42247
17259,44,27446
17259,44,28394
17259,44,33692
17259,44,42359
17259,44,37212
17259,44,27319
17259,44,42165
17259,44,35769
17259,44,43934
17259,44,38558
17259,44,39523
17259,44,36767
17259,44,32946
17259,44,27356
17259,44,31015
17259,44,44261
17259,44,44382
17259,44,38564
17259,44,35175
17259,44,31917
17259,44,27436
17259,44,45586
17259,44,38870
17259,44,32999
17259,44,43670
17259,44,37302
17259,44,43889
17259,44,43977
17259,44,42774
17259,44,43992
17259,44,37213
17259,44,40471
17259,44,37897
17259,44,27414
17259,44,45994
17259,44,43898
17259,44,43148
17259,44,37362
17259,44,39964
17259,44,30210
17259,44,29510
17259,44,41647
17259,44,37045
17269,44,31194
17261,44,39879
17262,44,33784
17263,44,33305
17264,44,33070
17265,44,29135
17265,44,44294
17265,44,29135
17266,44,41362
17267,44,41364
17268,44,46010
17268,44,41390
17268,44,43649
17269,44,29035
17269,44,31193
17260,44,44549
17269,44,42370
17270,44,33081
17270,44,38088
17270,44,34357
17270,44,31198
17270,44,40727
17270,44,44256
17270,44,38088
17270,44,37565
17270,44,46057
17270,44,28420
17271,44,31207
17272,44,43443
17273,44,41779
17259,44,41873
17259,44,38311
17259,44,44181
17259,44,43745
17259,44,45105
17259,44,39281
17259,44,27299
17259,44,43278
17259,44,28766
17259,44,42895
17259,44,39929
17259,44,37045
17259,44,36627
17259,44,38362
17259,44,45646
17259,44,29358
17259,44,27128
17259,44,43563
17259,44,40409
17259,44,43442
17259,44,44204
17259,44,36634
17259,44,36810
17259,44,41684
17260,44,27861
17260,44,35591
17260,44,36855
17260,44,41263
17260,44,36539
17259,44,42303
17259,44,36249
17259,44,33880
17259,44,44998
17259,44,44082
17259,44,46166
17259,44,44390
17259,44,43952
17259,44,33707
17259,44,39894
17259,44,32764
17259,44,41257
17259,44,42151
17259,44,30423
17259,44,44672
17259,44,42101
17259,44,28407
17259,44,41777
17259,44,27386
17259,44,35619
17259,44,44611
17259,44,40984
17259,44,44005
17259,44,36482
17259,44,41584
17259,44,42655
17259,44,36128
17259,44,43770
17259,44,32903
17259,44,43467
17259,44,32488
17256,44,41131
17256,44,42477
17256,44,38183
17256,44,33400
17257,44,39764
17257,44,40644
17257,44,28593
17257,44,35456
17257,44,45318
17257,44,42725
17257,44,42842
17258,44,36236
17259,44,38278
17259,44,41513
17259,44,39575
17259,44,38101
17259,44,32426
17259,44,31112
17259,44,35708
17259,44,43576
17259,44,30800
17259,44,41986
17259,44,28800
17259,44,31189
17259,44,44513
17259,44,42739
17259,44,43866
17259,44,41768
17259,44,42163
17259,44,42547
17259,44,39529
17259,44,41257
17259,44,41679
17259,44,43023
17259,44,30143
17259,44,31036
17259,44,35717
17259,44,42795
17259,44,37738
17259,44,32735
17259,44,43519
17259,44,29356
17259,44,27994
17259,44,42316
17259,44,45204
17259,44,28846
17259,44,37053
17259,44,39867
17259,44,31980
17259,44,45506
17259,44,29326
17259,44,41581
17259,44,28990
17259,44,41145
17259,44,40515
17259,44,28062
17259,44,34345
17259,44,33513
17259,44,41176
17259,44,41577
17259,44,29920
17259,44,41763
17259,44,30029
17259,44,42484
17259,44,40889
17259,44,44128
17259,44,35679
17259,44,35637
17259,44,33085
17259,44,36677
17259,44,39523
17259,44,29021
17259,44,31148
17135,44,41342
17259,44,40074
17259,44,30992
17259,44,31039
17259,44,43573
17259,44,31917
17259,44,33413
17259,44,27706
17259,44,44979
17259,44,43432
17259,44,41817
17259,44,42042
17259,44,38039
17259,44,28635
17065,44,40224
17056,44,36860
17057,44,36272
17057,44,37458
17058,44,39508
17058,44,30474
17058,44,39508
17059,44,33005
17060,44,40003
17061,44,28698
17062,44,44237
17063,44,27623
17064,44,40872
17065,44,31426
17065,44,45540
17055,44,43842
17065,44,29604
17066,44,45472
17066,44,45477
17066,44,45250
17066,44,40864
17066,44,41377
17067,44,31071
17068,44,30328
17069,44,27250
17070,44,46147
17070,44,43164
17070,44,43164
17071,44,30078
17072,44,36467
17053,44,30267
17052,44,33217
17052,44,42274
17053,44,39837
17053,44,39668
17053,44,36069
17053,44,31196
17053,44,36554
17053,44,33217
17053,44,42259
17053,44,45388
17053,44,44385
17053,44,30128
17053,44,38500
17053,44,42059
17073,44,30328
17053,44,38898
17053,44,40355
17053,44,38658
17053,44,27273
17053,44,33217
17053,44,30902
17053,44,43890
17053,44,42895
17053,44,37053
17054,44,35091
17054,44,44385
17054,44,28295
17054,44,29277
17054,44,33106
17093,44,32349
17082,44,32704
17083,44,40688
17084,44,27169
17085,44,30037
17086,44,34420
17087,44,40578
17087,44,40578
17088,44,36586
17089,44,40579
17089,44,40579
17090,44,38187
17091,44,35472
17092,44,45873
17093,44,28554
17082,44,39723
17094,44,40148
17095,44,31964
17095,44,29135
17095,44,42751
17095,44,40660
17095,44,45250
17095,44,45148
17095,44,42160
17095,44,45148
17095,44,39564
17095,44,37361
17095,44,39902
17095,44,37361
17095,44,29000
17078,44,37735
17073,44,29871
17074,44,39632
17075,44,38087
17075,44,38187
17075,44,38087
17076,44,36331
17077,44,40848
17077,44,44248
17077,44,43085
17077,44,41757
17077,44,41034
17078,44,28387
17078,44,42947
17078,44,32833
17052,44,42414
17078,44,37762
17079,44,35817
17080,44,31058
17080,44,43285
17080,44,45872
17080,44,31963
17080,44,45753
17080,44,37573
17080,44,42401
17081,44,41541
17082,44,40631
17082,44,39723
17082,44,39853
17020,44,32582
17017,44,37423
17017,44,40864
17017,44,33981
17017,44,35322
17017,44,40224
17018,44,33170
17019,44,33401
17019,44,33316
17019,44,31297
17020,44,45733
17020,44,41631
17020,44,40037
17020,44,41792
17020,44,44473
17017,44,35707
17020,44,40030
17020,44,31880
17020,44,42343
17020,44,29105
17021,44,28197
17022,44,41762
17022,44,43880
17022,44,35998
17022,44,41161
17022,44,35361
17023,44,30269
17023,44,40648
17024,44,42758
17025,44,28698
17010,44,28536
17003,44,43843
17003,44,42756
17003,44,44373
17003,44,43987
17004,44,32687
17004,44,43820
17004,44,36543
17005,44,36608
17005,44,33559
17006,44,40656
17007,44,29544
17008,44,39518
17009,44,31470
17010,44,42704
17026,44,33070
17010,44,35322
17010,44,35322
17010,44,31202
17010,44,34071
17011,44,30461
17012,44,33168
17012,44,29708
17013,44,33168
17014,44,29708
17014,44,31925
17015,44,40864
17016,44,33168
17017,44,35322
17051,44,27342
17045,44,29658
17046,44,39355
17047,44,45229
17048,44,39355
17049,44,40476
17050,44,43900
17051,44,37305
17051,44,44540
17051,44,28512
17051,44,39493
17051,44,29987
17051,44,43412
17051,44,41476
17051,44,27158
17044,44,45229
17051,44,41640
17051,44,43412
17051,44,43205
17052,44,40047
17052,44,33217
17052,44,41369
17052,44,45457
17052,44,33082
17052,44,40591
17052,44,42059
17052,44,43535
17052,44,29015
17052,44,31175
17052,44,29510
17033,44,41653
17026,44,35054
17027,44,41249
17027,44,45269
17027,44,44234
17027,44,42770
17027,44,29093
17027,44,33883
17027,44,42468
17028,44,30205
17029,44,43513
17030,44,42533
17031,44,40463
17032,44,41741
17032,44,41976
17095,44,39564
17033,44,30713
17034,44,30728
17035,44,40659
17035,44,27371
17036,44,31903
17037,44,29758
17038,44,41663
17039,44,30443
17039,44,29735
17040,44,36842
17041,44,36842
17042,44,37700
17043,44,29658
17123,44,31628
17122,44,38508
17122,44,38658
17122,44,31608
17122,44,30878
17122,44,30489
17122,44,36149
17122,44,30014
17122,44,41461
17122,44,32782
17122,44,44926
17122,44,36151
17122,44,36150
17123,44,43170
17123,44,36572
17122,44,43545
17123,44,27870
17123,44,31918
17123,44,30497
17123,44,45146
17123,44,34354
17123,44,40889
17123,44,31235
17123,44,39801
17123,44,46010
17123,44,37516
17123,44,32658
17123,44,40111
17123,44,31899
17123,44,45353
17122,44,29045
17122,44,41833
17122,44,31196
17122,44,41776
17122,44,41597
17122,44,41572
17122,44,32782
17122,44,42875
17122,44,35476
17122,44,30987
17122,44,35899
17122,44,39556
17122,44,45272
17122,44,35833
17122,44,41418
17123,44,27581
17122,44,32378
17122,44,41085
17122,44,41327
17122,44,30929
17122,44,37281
17122,44,30519
17122,44,27379
17122,44,32093
17122,44,41077
17122,44,43989
17122,44,28121
17122,44,45062
17122,44,45272
17122,44,39772
17128,44,41502
17123,44,45758
17123,44,39078
17123,44,41910
17123,44,31891
17123,44,27177
17124,44,38342
17124,44,35800
17125,44,40743
17125,44,44303
17125,44,37347
17125,44,37347
17125,44,33664
17126,44,33829
17127,44,39998
17123,44,42416
17129,44,41856
17130,44,39150
17131,44,40472
17132,44,41848
17133,44,41848
17134,44,41848
17134,44,44185
17134,44,43820
17134,44,32370
17134,44,39493
17135,44,37944
17135,44,41145
17135,44,32582
17135,44,43889
17123,44,27901
17123,44,37087
17123,44,35091
17123,44,27929
17123,44,32930
17123,44,38561
17123,44,29949
17123,44,36184
17123,44,27324
17123,44,31899
17123,44,36638
17123,44,36645
17123,44,38572
17123,44,32257
17123,44,42778
17122,44,32889
17123,44,31918
17123,44,29329
17123,44,37771
17123,44,45146
17123,44,28665
17123,44,45447
17123,44,37722
17123,44,37228
17123,44,33779
17123,44,39861
17123,44,32446
17123,44,33684
17123,44,32116
17096,44,31553
17096,44,44069
17096,44,27566
17096,44,37078
17096,44,29096
17096,44,41542
17096,44,29864
17096,44,37178
17096,44,32380
17096,44,45929
17096,44,31560
17096,44,45929
17096,44,33849
17096,44,32706
17096,44,45927
17096,44,43438
17096,44,30055
17096,44,36723
17096,44,38428
17096,44,34742
17097,44,30183
17098,44,45040
17099,44,29094
17100,44,30024
17101,44,30183
17102,44,29871
17103,44,32820
17104,44,40872
17105,44,39551
17106,44,44484
17096,44,33812
17095,44,39340
17095,44,45684
17095,44,39564
17095,44,35583
17095,44,29135
17095,44,39740
17095,44,40407
17095,44,40660
17095,44,29132
17096,44,35434
17096,44,30212
17096,44,35499
17096,44,37366
17096,44,29048
17107,44,38095
17096,44,35060
17096,44,37596
17096,44,35673
17096,44,39077
17096,44,39751
17096,44,45010
17096,44,45010
17096,44,40388
17096,44,41657
17096,44,31731
17096,44,29068
17096,44,39777
17096,44,34352
17122,44,42089
17118,44,32796
17119,44,39425
17119,44,33349
17119,44,37337
17119,44,33349
17120,44,34208
17120,44,29845
17120,44,32655
17120,44,39385
17120,44,39385
17120,44,29845
17121,44,34281
17122,44,40190
17122,44,41781
17117,44,37297
17122,44,40189
17122,44,41380
17122,44,44971
17122,44,32195
17122,44,32195
17122,44,30014
17122,44,27883
17122,44,36737
17122,44,43821
17122,44,39636
17122,44,32161
17122,44,27348
17122,44,33227
17122,44,27348
17116,44,31426
17108,44,42404
17109,44,33159
17110,44,30328
17111,44,42285
17111,44,37297
17111,44,42286
17111,44,42286
17111,44,42285
17112,44,43085
17113,44,35416
17113,44,42947
17114,44,36661
17115,44,31935
17116,44,38615
17273,44,30137
17116,44,34208
17116,44,31558
17116,44,37735
17116,44,33382
17116,44,44913
17116,44,32445
17116,44,39393
17116,44,40405
17116,44,32445
17117,44,42286
17117,44,36467
17117,44,42286
17117,44,33159
17476,44,42867
17476,44,43145
17476,44,41022
17476,44,30119
17476,44,27230
17476,44,34829
17476,44,35115
17476,44,45994
17476,44,41867
17476,44,39856
17476,44,35169
17476,44,43654
17476,44,43955
17476,44,41434
17476,44,43239
17476,44,30256
17476,44,33930
17476,44,35427
17476,44,28131
17476,44,43018
17476,44,27505
17476,44,42170
17476,44,28425
17476,44,44148
17476,44,43210
17476,44,35392
17476,44,43876
17476,44,31428
17476,44,43063
17476,44,28779
17476,44,35433
17476,44,30185
17476,44,32496
17476,44,41856
17476,44,29030
17476,44,28222
17476,44,37075
17476,44,33938
17476,44,40918
17476,44,41444
17476,44,27817
17476,44,33305
17476,44,28041
17476,44,41799
17476,44,41026
17476,44,41810
17476,44,27224
17476,44,39566
17476,44,28680
17476,44,37550
17476,44,30168
17476,44,30206
17476,44,45718
17476,44,43212
17476,44,45673
17476,44,40074
17476,44,45672
17476,44,44742
17476,44,30521
17476,44,42522
17476,44,35239
17476,44,37021
17476,44,38236
17476,44,28150
17476,44,35433
17476,44,46135
